t_s,V_m_V,x,R_obj_ohm,R_theo_ohm,diff_rel
0.625680,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.627260,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.628840,0.060000,1.000000,10000.0000,10000.0000,0.000e+00
0.630420,0.117576,1.000000,10000.0000,10000.0000,0.000e+00
0.632000,0.172826,1.000000,10000.0000,10000.0000,0.000e+00
0.633580,0.225844,1.000000,10000.0000,10000.0000,0.000e+00
0.635160,0.276720,1.000000,10000.0000,10000.0000,0.000e+00
0.636740,0.325540,1.000000,10000.0000,10000.0000,0.000e+00
0.638320,0.372388,1.000000,10000.0000,10000.0000,0.000e+00
0.639900,0.417344,1.000000,10000.0000,10000.0000,0.000e+00
0.641480,0.460483,1.000000,10000.0000,10000.0000,0.000e+00
0.643060,0.501880,1.000000,10000.0000,10000.0000,0.000e+00
0.644640,0.541604,1.000000,10000.0000,10000.0000,0.000e+00
0.646220,0.579723,1.000000,10000.0000,10000.0000,0.000e+00
0.647800,0.616302,1.000000,10000.0000,10000.0000,0.000e+00
0.649380,0.651404,1.000000,10000.0000,10000.0000,0.000e+00
0.650960,0.685087,1.000000,10000.0000,10000.0000,0.000e+00
0.652540,0.717409,1.000000,10000.0000,10000.0000,0.000e+00
0.654120,0.748426,1.000000,10000.0000,10000.0000,0.000e+00
0.655700,0.778190,1.000000,10000.0000,10000.0000,0.000e+00
0.657280,0.806751,1.000000,10000.0000,10000.0000,0.000e+00
0.658860,0.834158,1.000000,10000.0000,10000.0000,0.000e+00
0.660440,0.860458,1.000000,10000.0000,10000.0000,0.000e+00
0.662020,0.885695,1.000000,10000.0000,10000.0000,0.000e+00
0.663600,0.909913,1.000000,10000.0000,10000.0000,0.000e+00
0.665180,0.933153,1.000000,10000.0000,10000.0000,0.000e+00
0.666760,0.955454,1.000000,10000.0000,10000.0000,0.000e+00
0.668340,0.976853,1.000000,10000.0000,10000.0000,0.000e+00
0.669920,0.997388,1.000000,10000.0000,10000.0000,0.000e+00
0.671500,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.673080,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.674660,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.676240,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.677820,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.679400,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.680980,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.682560,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.684140,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.685720,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.687300,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.688880,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.690460,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.692040,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.693620,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.695200,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.696780,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.698360,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.699940,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.701520,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.703100,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.704680,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.706260,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.707840,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.709420,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.711000,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.712580,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.714160,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.715740,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.717320,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.718900,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.720480,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.722060,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.723640,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.725220,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.726800,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.728380,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.729960,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.731540,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.733120,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.734700,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.736280,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.737860,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.739440,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.741020,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.742600,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.744180,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.745760,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.747340,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.748920,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.750500,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.752080,0.060000,1.000000,10000.0000,10000.0000,0.000e+00
0.753660,0.117576,1.000000,10000.0000,10000.0000,0.000e+00
0.755240,0.172826,1.000000,10000.0000,10000.0000,0.000e+00
0.756820,0.225844,1.000000,10000.0000,10000.0000,0.000e+00
0.758400,0.276720,1.000000,10000.0000,10000.0000,0.000e+00
0.759980,0.325540,1.000000,10000.0000,10000.0000,0.000e+00
0.761560,0.372388,1.000000,10000.0000,10000.0000,0.000e+00
0.763140,0.417344,1.000000,10000.0000,10000.0000,0.000e+00
0.764720,0.460483,1.000000,10000.0000,10000.0000,0.000e+00
0.766300,0.501880,1.000000,10000.0000,10000.0000,0.000e+00
0.767880,0.541604,1.000000,10000.0000,10000.0000,0.000e+00
0.769460,0.579723,1.000000,10000.0000,10000.0000,0.000e+00
0.771040,0.616302,1.000000,10000.0000,10000.0000,0.000e+00
0.772620,0.651404,1.000000,10000.0000,10000.0000,0.000e+00
0.774200,0.685087,1.000000,10000.0000,10000.0000,0.000e+00
0.775780,0.717409,1.000000,10000.0000,10000.0000,0.000e+00
0.777360,0.748426,1.000000,10000.0000,10000.0000,0.000e+00
0.778940,0.778190,1.000000,10000.0000,10000.0000,0.000e+00
0.780520,0.806751,1.000000,10000.0000,10000.0000,0.000e+00
0.782100,0.834158,1.000000,10000.0000,10000.0000,0.000e+00
0.783680,0.860458,1.000000,10000.0000,10000.0000,0.000e+00
0.785260,0.885695,1.000000,10000.0000,10000.0000,0.000e+00
0.786840,0.909913,1.000000,10000.0000,10000.0000,0.000e+00
0.788420,0.933153,1.000000,10000.0000,10000.0000,0.000e+00
0.790000,0.955454,1.000000,10000.0000,10000.0000,0.000e+00
0.791580,0.976853,1.000000,10000.0000,10000.0000,0.000e+00
0.793160,0.997388,1.000000,10000.0000,10000.0000,0.000e+00
0.794740,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.796320,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.797900,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.799480,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.801060,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.802640,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.804220,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.805800,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.807380,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.808960,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.810540,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.812120,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.813700,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.815280,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.816860,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.818440,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.820020,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.821600,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.823180,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.824760,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.826340,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.827920,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.829500,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.831080,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.832660,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.834240,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.835820,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.837400,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.838980,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.840560,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.842140,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.843720,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.845300,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.846880,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.848460,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.850040,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.851620,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.853200,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.854780,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.856360,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.857940,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.859520,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.861100,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.862680,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.864260,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.865840,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.867420,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.869000,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.870580,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.872160,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.873740,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.875320,0.060000,1.000000,10000.0000,10000.0000,0.000e+00
0.876900,0.117576,1.000000,10000.0000,10000.0000,0.000e+00
0.878480,0.172826,1.000000,10000.0000,10000.0000,0.000e+00
0.880060,0.225844,1.000000,10000.0000,10000.0000,0.000e+00
0.881640,0.276720,1.000000,10000.0000,10000.0000,0.000e+00
0.883220,0.325540,1.000000,10000.0000,10000.0000,0.000e+00
0.884800,0.372388,1.000000,10000.0000,10000.0000,0.000e+00
0.886380,0.417344,1.000000,10000.0000,10000.0000,0.000e+00
0.887960,0.460483,1.000000,10000.0000,10000.0000,0.000e+00
0.889540,0.501880,1.000000,10000.0000,10000.0000,0.000e+00
0.891120,0.541604,1.000000,10000.0000,10000.0000,0.000e+00
0.892700,0.579723,1.000000,10000.0000,10000.0000,0.000e+00
0.894280,0.616302,1.000000,10000.0000,10000.0000,0.000e+00
0.895860,0.651404,1.000000,10000.0000,10000.0000,0.000e+00
0.897440,0.685087,1.000000,10000.0000,10000.0000,0.000e+00
0.899020,0.717409,1.000000,10000.0000,10000.0000,0.000e+00
0.900600,0.748426,1.000000,10000.0000,10000.0000,0.000e+00
0.902180,0.778190,1.000000,10000.0000,10000.0000,0.000e+00
0.903760,0.806751,1.000000,10000.0000,10000.0000,0.000e+00
0.905340,0.834158,1.000000,10000.0000,10000.0000,0.000e+00
0.906920,0.860458,1.000000,10000.0000,10000.0000,0.000e+00
0.908500,0.885695,1.000000,10000.0000,10000.0000,0.000e+00
0.910080,0.909913,1.000000,10000.0000,10000.0000,0.000e+00
0.911660,0.933153,1.000000,10000.0000,10000.0000,0.000e+00
0.913240,0.955454,1.000000,10000.0000,10000.0000,0.000e+00
0.914820,0.976853,1.000000,10000.0000,10000.0000,0.000e+00
0.916400,0.997388,1.000000,10000.0000,10000.0000,0.000e+00
0.917980,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.919560,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.921140,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.922720,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.924300,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.925880,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.927460,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.929040,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.930620,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.932200,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.933780,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.935360,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.936940,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.938520,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.940100,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.941680,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.943260,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.944840,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.946420,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.948000,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.949580,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.951160,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.952740,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.954320,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.955900,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.957480,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.959060,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.960640,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.962220,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.963800,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.965380,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.966960,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.968540,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.970120,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.971700,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.973280,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.974860,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.976440,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.978020,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.979600,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.981180,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.982760,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.984340,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.985920,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.987500,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.989080,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.990660,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.992240,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.993820,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.995400,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.996980,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
0.998560,0.060000,1.000000,10000.0000,10000.0000,0.000e+00
1.000140,0.117576,1.000000,10000.0000,10000.0000,0.000e+00
1.001720,0.172826,1.000000,10000.0000,10000.0000,0.000e+00
1.003300,0.225844,1.000000,10000.0000,10000.0000,0.000e+00
1.004880,0.276720,1.000000,10000.0000,10000.0000,0.000e+00
1.006460,0.325540,1.000000,10000.0000,10000.0000,0.000e+00
1.008040,0.372388,1.000000,10000.0000,10000.0000,0.000e+00
1.009620,0.417344,1.000000,10000.0000,10000.0000,0.000e+00
1.011200,0.460483,1.000000,10000.0000,10000.0000,0.000e+00
1.012780,0.501880,1.000000,10000.0000,10000.0000,0.000e+00
1.014360,0.541604,1.000000,10000.0000,10000.0000,0.000e+00
1.015940,0.579723,1.000000,10000.0000,10000.0000,0.000e+00
1.017520,0.616302,1.000000,10000.0000,10000.0000,0.000e+00
1.019100,0.651404,1.000000,10000.0000,10000.0000,0.000e+00
1.020680,0.685087,1.000000,10000.0000,10000.0000,0.000e+00
1.022260,0.717409,1.000000,10000.0000,10000.0000,0.000e+00
1.023840,0.748426,1.000000,10000.0000,10000.0000,0.000e+00
1.025420,0.778190,1.000000,10000.0000,10000.0000,0.000e+00
1.027000,0.806751,1.000000,10000.0000,10000.0000,0.000e+00
1.028580,0.834158,1.000000,10000.0000,10000.0000,0.000e+00
1.030160,0.860458,1.000000,10000.0000,10000.0000,0.000e+00
1.031740,0.885695,1.000000,10000.0000,10000.0000,0.000e+00
1.033320,0.909913,1.000000,10000.0000,10000.0000,0.000e+00
1.034900,0.933153,1.000000,10000.0000,10000.0000,0.000e+00
1.036480,0.955454,1.000000,10000.0000,10000.0000,0.000e+00
1.038060,0.976853,1.000000,10000.0000,10000.0000,0.000e+00
1.039640,0.997388,1.000000,10000.0000,10000.0000,0.000e+00
1.041220,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.042800,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.044380,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.045960,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.047540,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.049120,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.050700,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.052280,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.053860,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.055440,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.057020,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.058600,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.060180,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.061760,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.063340,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.064920,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.066500,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.068080,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.069660,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.071240,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.072820,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.074400,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.075980,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.077560,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.079140,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.080720,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.082300,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.083880,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.085460,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.087040,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.088620,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.090200,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.091780,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.093360,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.094940,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.096520,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.098100,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.099680,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.101260,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.102840,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.104420,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.106000,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.107580,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.109160,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.110740,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.112320,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.113900,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.115480,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.117060,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.118640,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.120220,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.121800,0.060000,1.000000,10000.0000,10000.0000,0.000e+00
1.123380,0.117576,1.000000,10000.0000,10000.0000,0.000e+00
1.124960,0.172826,1.000000,10000.0000,10000.0000,0.000e+00
1.126540,0.225844,1.000000,10000.0000,10000.0000,0.000e+00
1.128120,0.276720,1.000000,10000.0000,10000.0000,0.000e+00
1.129700,0.325540,1.000000,10000.0000,10000.0000,0.000e+00
1.131280,0.372388,1.000000,10000.0000,10000.0000,0.000e+00
1.132860,0.417344,1.000000,10000.0000,10000.0000,0.000e+00
1.134440,0.460483,1.000000,10000.0000,10000.0000,0.000e+00
1.136020,0.501880,1.000000,10000.0000,10000.0000,0.000e+00
1.137600,0.541604,1.000000,10000.0000,10000.0000,0.000e+00
1.139180,0.579723,1.000000,10000.0000,10000.0000,0.000e+00
1.140760,0.616302,1.000000,10000.0000,10000.0000,0.000e+00
1.142340,0.651404,1.000000,10000.0000,10000.0000,0.000e+00
1.143920,0.685087,1.000000,10000.0000,10000.0000,0.000e+00
1.145500,0.717409,1.000000,10000.0000,10000.0000,0.000e+00
1.147080,0.748426,1.000000,10000.0000,10000.0000,0.000e+00
1.148660,0.778190,1.000000,10000.0000,10000.0000,0.000e+00
1.150240,0.806751,1.000000,10000.0000,10000.0000,0.000e+00
1.151820,0.834158,1.000000,10000.0000,10000.0000,0.000e+00
1.153400,0.860458,1.000000,10000.0000,10000.0000,0.000e+00
1.154980,0.885695,1.000000,10000.0000,10000.0000,0.000e+00
1.156560,0.909913,1.000000,10000.0000,10000.0000,0.000e+00
1.158140,0.933153,1.000000,10000.0000,10000.0000,0.000e+00
1.159720,0.955454,1.000000,10000.0000,10000.0000,0.000e+00
1.161300,0.976853,1.000000,10000.0000,10000.0000,0.000e+00
1.162880,0.997388,1.000000,10000.0000,10000.0000,0.000e+00
1.164460,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.166040,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.167620,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.169200,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.170780,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.172360,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.173940,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.175520,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.177100,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.178680,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.180260,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.181840,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.183420,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.185000,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.186580,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.188160,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.189740,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.191320,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
1.192900,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
